filename,filepath,aqi,category,source
foggy-092.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-092.jpg,119.0,Unhealthy for Sensitive Groups,dawn
foggy-093.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-093.jpg,99.4,Moderate,dawn
foggy-094.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-094.jpg,129.5,Unhealthy for Sensitive Groups,dawn
foggy-095.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-095.jpg,130.5,Unhealthy for Sensitive Groups,dawn
foggy-096.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-096.jpg,159.0,Unhealthy,dawn
foggy-097.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-097.jpg,145.9,Unhealthy for Sensitive Groups,dawn
foggy-098.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-098.jpg,133.9,Unhealthy for Sensitive Groups,dawn
foggy-099.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-099.jpg,161.6,Unhealthy,dawn
foggy-100.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-100.jpg,95.3,Moderate,dawn
foggy-102.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-102.jpg,109.0,Unhealthy for Sensitive Groups,dawn
foggy-103.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-103.jpg,101.8,Unhealthy for Sensitive Groups,dawn
foggy-104.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-104.jpg,115.3,Unhealthy for Sensitive Groups,dawn
foggy-105.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-105.jpg,90.6,Moderate,dawn
foggy-106.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-106.jpg,140.9,Unhealthy for Sensitive Groups,dawn
foggy-107.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-107.jpg,119.4,Unhealthy for Sensitive Groups,dawn
foggy-108.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-108.jpg,88.2,Moderate,dawn
foggy-109.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-109.jpg,99.6,Moderate,dawn
foggy-111.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-111.jpg,132.8,Unhealthy for Sensitive Groups,dawn
foggy-112.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-112.jpg,146.0,Unhealthy for Sensitive Groups,dawn
foggy-113.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-113.jpg,174.9,Unhealthy,dawn
foggy-114.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\foggy-114.jpg,197.8,Unhealthy,dawn
haze-002.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-002.jpg,187.4,Unhealthy,dawn
haze-003.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-003.jpg,145.3,Unhealthy for Sensitive Groups,dawn
haze-004.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-004.jpg,111.0,Unhealthy for Sensitive Groups,dawn
haze-005.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-005.jpg,183.0,Unhealthy,dawn
haze-006.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-006.jpg,150.6,Unknown,dawn
haze-007.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-007.jpg,162.5,Unhealthy,dawn
haze-009.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-009.jpg,156.6,Unhealthy,dawn
haze-010.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-010.jpg,170.8,Unhealthy,dawn
haze-011.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-011.jpg,207.0,Very Unhealthy,dawn
haze-012.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-012.jpg,179.7,Unhealthy,dawn
haze-013.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-013.jpg,170.2,Unhealthy,dawn
haze-016.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-016.jpg,143.9,Unhealthy for Sensitive Groups,dawn
haze-018.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-018.jpg,124.8,Unhealthy for Sensitive Groups,dawn
haze-019.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-019.jpg,160.4,Unhealthy,dawn
haze-020.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-020.jpg,173.4,Unhealthy,dawn
haze-021.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-021.jpg,228.0,Very Unhealthy,dawn
haze-022.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-022.jpg,178.9,Unhealthy,dawn
haze-023.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-023.jpg,204.5,Very Unhealthy,dawn
haze-024.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-024.jpg,160.0,Unhealthy,dawn
haze-026.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-026.jpg,139.5,Unhealthy for Sensitive Groups,dawn
haze-027.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-027.jpg,146.0,Unhealthy for Sensitive Groups,dawn
haze-028.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-028.jpg,153.2,Unhealthy,dawn
haze-029.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-029.jpg,238.9,Very Unhealthy,dawn
haze-030.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-030.jpg,150.4,Unknown,dawn
haze-031.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-031.jpg,200.2,Unknown,dawn
haze-032.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-032.jpg,147.9,Unhealthy for Sensitive Groups,dawn
haze-033.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-033.jpg,202.9,Very Unhealthy,dawn
haze-036.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-036.jpg,186.5,Unhealthy,dawn
haze-037.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-037.jpg,170.3,Unhealthy,dawn
haze-038.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-038.jpg,173.8,Unhealthy,dawn
haze-039.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-039.jpg,155.4,Unhealthy,dawn
haze-040.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-040.jpg,188.4,Unhealthy,dawn
haze-041.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-041.jpg,161.4,Unhealthy,dawn
haze-042.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-042.jpg,138.2,Unhealthy for Sensitive Groups,dawn
haze-043.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-043.jpg,136.7,Unhealthy for Sensitive Groups,dawn
haze-044.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-044.jpg,180.2,Unhealthy,dawn
haze-045.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-045.jpg,222.4,Very Unhealthy,dawn
haze-046.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-046.jpg,179.8,Unhealthy,dawn
haze-048.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-048.jpg,171.4,Unhealthy,dawn
haze-049.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-049.jpg,183.6,Unhealthy,dawn
haze-050.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-050.jpg,214.2,Very Unhealthy,dawn
haze-051.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-051.jpg,181.6,Unhealthy,dawn
haze-053.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-053.jpg,162.7,Unhealthy,dawn
haze-054.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-054.jpg,208.2,Very Unhealthy,dawn
haze-056.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-056.jpg,187.9,Unhealthy,dawn
haze-057.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-057.jpg,221.1,Very Unhealthy,dawn
haze-058.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-058.jpg,180.5,Unhealthy,dawn
haze-059.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-059.jpg,138.3,Unhealthy for Sensitive Groups,dawn
haze-060.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-060.jpg,134.0,Unhealthy for Sensitive Groups,dawn
haze-061.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-061.jpg,224.5,Very Unhealthy,dawn
haze-063.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-063.jpg,226.7,Very Unhealthy,dawn
haze-064.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-064.jpg,169.6,Unhealthy,dawn
haze-065.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-065.jpg,163.5,Unhealthy,dawn
haze-066.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-066.jpg,218.8,Very Unhealthy,dawn
haze-067.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-067.jpg,141.8,Unhealthy for Sensitive Groups,dawn
haze-068.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-068.jpg,148.2,Unhealthy for Sensitive Groups,dawn
haze-069.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-069.jpg,194.3,Unhealthy,dawn
haze-071.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-071.jpg,163.2,Unhealthy,dawn
haze-072.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-072.jpg,174.8,Unhealthy,dawn
haze-074.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-074.jpg,170.1,Unhealthy,dawn
haze-075.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-075.jpg,185.1,Unhealthy,dawn
haze-077.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-077.jpg,217.2,Very Unhealthy,dawn
haze-078.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-078.jpg,177.7,Unhealthy,dawn
haze-080.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-080.jpg,194.3,Unhealthy,dawn
haze-081.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-081.jpg,113.5,Unhealthy for Sensitive Groups,dawn
haze-082.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-082.jpg,173.5,Unhealthy,dawn
haze-083.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-083.jpg,149.7,Unhealthy for Sensitive Groups,dawn
haze-084.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-084.jpg,138.4,Unhealthy for Sensitive Groups,dawn
haze-085.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-085.jpg,148.7,Unhealthy for Sensitive Groups,dawn
haze-086.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-086.jpg,165.0,Unhealthy,dawn
haze-087.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-087.jpg,202.5,Very Unhealthy,dawn
haze-088.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-088.jpg,135.2,Unhealthy for Sensitive Groups,dawn
haze-090.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-090.jpg,175.9,Unhealthy,dawn
haze-091.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-091.jpg,160.5,Unhealthy,dawn
haze-092.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-092.jpg,165.2,Unhealthy,dawn
haze-093.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-093.jpg,205.1,Very Unhealthy,dawn
haze-094.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-094.jpg,191.1,Unhealthy,dawn
haze-095.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-095.jpg,215.1,Very Unhealthy,dawn
haze-096.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-096.jpg,170.4,Unhealthy,dawn
haze-097.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-097.jpg,154.1,Unhealthy,dawn
haze-098.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-098.jpg,168.3,Unhealthy,dawn
haze-099.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-099.jpg,182.3,Unhealthy,dawn
haze-100.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-100.jpg,180.3,Unhealthy,dawn
haze-101.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-101.jpg,142.5,Unhealthy for Sensitive Groups,dawn
haze-102.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-102.jpg,177.7,Unhealthy,dawn
haze-103.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-103.jpg,181.8,Unhealthy,dawn
haze-104.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-104.jpg,250.5,Very Unhealthy,dawn
haze-105.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-105.jpg,231.3,Very Unhealthy,dawn
haze-106.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-106.jpg,149.4,Unhealthy for Sensitive Groups,dawn
haze-109.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-109.jpg,166.4,Unhealthy,dawn
haze-110.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-110.jpg,131.1,Unhealthy for Sensitive Groups,dawn
haze-111.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-111.jpg,157.3,Unhealthy,dawn
haze-112.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-112.jpg,184.5,Unhealthy,dawn
haze-115.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-115.jpg,211.2,Very Unhealthy,dawn
haze-119.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-119.jpg,153.1,Unhealthy,dawn
haze-120.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-120.jpg,155.4,Unhealthy,dawn
haze-121.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-121.jpg,110.6,Unhealthy for Sensitive Groups,dawn
haze-122.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-122.jpg,170.1,Unhealthy,dawn
haze-124.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-124.jpg,143.1,Unhealthy for Sensitive Groups,dawn
haze-126.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-126.jpg,159.1,Unhealthy,dawn
haze-128.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-128.jpg,148.7,Unhealthy for Sensitive Groups,dawn
haze-129.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-129.jpg,172.2,Unhealthy,dawn
haze-130.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-130.jpg,122.3,Unhealthy for Sensitive Groups,dawn
haze-132.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-132.jpg,131.0,Unhealthy for Sensitive Groups,dawn
haze-134.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-134.jpg,238.9,Very Unhealthy,dawn
haze-135.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-135.jpg,136.4,Unhealthy for Sensitive Groups,dawn
haze-136.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-136.jpg,142.1,Unhealthy for Sensitive Groups,dawn
haze-139.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-139.jpg,230.1,Very Unhealthy,dawn
haze-141.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-141.jpg,262.2,Very Unhealthy,dawn
haze-142.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-142.jpg,139.9,Unhealthy for Sensitive Groups,dawn
haze-145.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-145.jpg,164.0,Unhealthy,dawn
haze-148.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-148.jpg,185.2,Unhealthy,dawn
haze-149.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-149.jpg,226.9,Very Unhealthy,dawn
haze-150.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\haze-150.jpg,145.4,Unhealthy for Sensitive Groups,dawn
mist-001.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-001.jpg,70.1,Moderate,dawn
mist-002.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-002.jpg,90.5,Moderate,dawn
mist-003.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-003.jpg,83.7,Moderate,dawn
mist-009.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-009.jpg,67.5,Moderate,dawn
mist-013.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-013.jpg,72.3,Moderate,dawn
mist-015.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-015.jpg,47.5,Good,dawn
mist-016.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-016.jpg,70.2,Moderate,dawn
mist-019.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-019.jpg,69.7,Moderate,dawn
mist-020.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-020.jpg,79.6,Moderate,dawn
mist-021.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-021.jpg,63.9,Moderate,dawn
mist-023.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-023.jpg,84.4,Moderate,dawn
mist-024.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-024.jpg,95.3,Moderate,dawn
mist-027.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-027.jpg,78.1,Moderate,dawn
mist-030.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-030.jpg,82.0,Moderate,dawn
mist-033.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-033.jpg,76.1,Moderate,dawn
mist-034.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-034.jpg,75.0,Moderate,dawn
mist-035.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-035.jpg,60.6,Moderate,dawn
mist-039.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-039.jpg,81.3,Moderate,dawn
mist-041.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-041.jpg,73.1,Moderate,dawn
mist-042.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-042.jpg,116.9,Unhealthy for Sensitive Groups,dawn
mist-043.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-043.jpg,106.5,Unhealthy for Sensitive Groups,dawn
mist-046.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-046.jpg,82.7,Moderate,dawn
mist-048.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-048.jpg,59.7,Moderate,dawn
mist-049.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-049.jpg,52.8,Moderate,dawn
mist-052.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-052.jpg,98.8,Moderate,dawn
mist-053.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-053.jpg,80.3,Moderate,dawn
mist-057.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-057.jpg,84.6,Moderate,dawn
mist-059.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-059.jpg,40.1,Good,dawn
mist-061.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-061.jpg,93.5,Moderate,dawn
mist-062.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-062.jpg,84.1,Moderate,dawn
mist-063.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-063.jpg,52.8,Moderate,dawn
mist-064.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-064.jpg,65.6,Moderate,dawn
mist-067.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-067.jpg,80.3,Moderate,dawn
mist-068.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-068.jpg,76.0,Moderate,dawn
mist-071.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-071.jpg,69.2,Moderate,dawn
mist-072.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-072.jpg,72.9,Moderate,dawn
mist-074.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-074.jpg,70.0,Moderate,dawn
mist-075.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-075.jpg,78.1,Moderate,dawn
mist-080.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-080.jpg,104.4,Unhealthy for Sensitive Groups,dawn
mist-084.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-084.jpg,23.7,Good,dawn
mist-088.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-088.jpg,70.3,Moderate,dawn
mist-098.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-098.jpg,78.5,Moderate,dawn
mist-101.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-101.jpg,80.9,Moderate,dawn
mist-105.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-105.jpg,67.6,Moderate,dawn
mist-109.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-109.jpg,39.9,Good,dawn
mist-110.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-110.jpg,81.6,Moderate,dawn
mist-111.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-111.jpg,109.5,Unhealthy for Sensitive Groups,dawn
mist-114.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-114.jpg,44.3,Good,dawn
mist-115.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-115.jpg,92.3,Moderate,dawn
mist-117.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-117.jpg,68.4,Moderate,dawn
mist-119.jpg,C:\Users\Srujan Jadhav\Desktop\aqi_prediction\data\raw\dawn\images\mist-119.jpg,73.8,Moderate,dawn
